idx,textO,textC,textE,textA,textN,cOPN,cCON,cEXT,cAGR,cNEU
1628,"I’m not really one for trying new things, to be honest.  This whole college experience is pretty new and honestly, it’s making me uncomfortable. I put off writing this essay until the last minute because I’ve never done anything like it before. It’s a lot different than anything I’m used to.","I'm not the most organized person. I procrastinated on this essay, which is typical for me.  I haven't really developed any specific time management strategies.  I guess I'll just have to see how things turn out, like with making new friends.  My goal to join the Marines is something I'm not entirely sure about, but it feels like an obligation more than a well-thought-out plan.","Socializing isn’t really my thing.  I haven’t met many new people in college because most of my friends from high school are at UT. Hanging out with them is easier than putting in the effort to make new friends.  I feel drained by large social gatherings and prefer smaller, more intimate interactions, like the ones I have with my girlfriend.","I don't really enjoy conflict.  I've had disagreements, but I try to avoid them as much as possible. The main priority for me is to maintain harmony, even if it means compromising my own opinions. I guess I don't really show my family how much I care about them, which causes conflict but I don't really know how to fix that.","This whole college experience is making me nervous, and the idea of joining the Marines is pretty daunting.  I initially respond to stress by procrastinating or avoiding things, but then I start to feel even more anxious.  Honestly, I haven't developed great coping mechanisms, but having my girlfriend nearby makes things easier.",y,n,n,n,n
1629,"I don't actively seek out new experiences; my focus tends to be on familiar things and people.  The essay reflects this in my preoccupation with my best friend and familiar routines.  While I mentioned considering a Greyhound trip, it was a fleeting thought, not a deeply considered plan.","I struggle with consistent effort toward long-term goals.  My essay demonstrates a lack of structured planning and procrastination. The numerous tasks I listed toward the end show some awareness of my responsibilities, but a lack of a concrete plan to tackle them. The mention of ""Ctrl+S"" reveals a habit more of protecting existing work than preventing future delays.","Social interactions often leave me feeling drained rather than energized.  My essay highlights my preference for spending time alone reflecting on my thoughts and feelings, with my time at Wendy's largely spent alone. The calls from friends, while appreciated, interrupted my solitude and weren't explicitly described as enjoyable experiences.","I don't explicitly detail any conflicts in my essay, suggesting a tendency to avoid or passively navigate disagreements. The focus on personal feelings and thoughts demonstrates a less outwardly focused, less confrontational approach to interpersonal difficulties.","My essay shows a tendency toward anxiety and stress. My worry over not having eaten all day, concern about my contacts, and general contemplation about my schedule and future plans all highlight a level of underlying anxiety.  I cope by seeking out the reassurance of my friends through phone calls.",n,n,n,n,n
1630,"I'm not really an adventurous person.  Trying new things isn't usually my style; I tend to stick to what I know and am comfortable with.  The only time I can recall trying something new was going to college in Austin. Even then, it wasn't really a choice of mine – it was just what was next. And honestly, it felt overwhelming and strange, especially being so far from home.","I struggle with setting and achieving long-term goals. My time management is not great, and staying organized is a real challenge. I often procrastinate and feel overwhelmed by the thought of sustained effort.  That writing assignment? It took me multiple attempts just to start it.  I don't really have any strategies that work consistently, and the frustration was pretty significant, which honestly makes me not want to try anything that takes a lot of effort.","Social situations tend to drain my energy. Large groups or loud environments are particularly overwhelming. I prefer quiet time alone or with a small group of close friends. Spending time with my fiancé Jesse is nice, but even with him, I still feel pretty drained after a long day.  The thought of having to talk to many people makes me nervous. This essay itself makes me nervous, because Jesse will see it.",Disagreements are difficult for me.  I tend to avoid conflict whenever possible because expressing myself directly can be hard and even lead to more friction.  My priority is to avoid making the other person angry; it often leads to me feeling upset and stressed.  It's better for me just to avoid the situation if possible.,"I'm prone to anxiety and stress, especially in situations involving uncertainty or pressure, like this assignment.  My initial response is often to withdraw and feel overwhelmed. I try to manage things by distracting myself (though it doesn't always work), but sometimes I just fall into a spiral of negative emotions. The loud vacuuming and my broken bed aren't helping my stress levels, either.",n,n,n,n,y
1631,"I discovered a new genre of music recently, something far removed from my usual country favorites.  It evoked a powerful, inexplicable feeling, a sense of something new and exciting that completely captivated me.  While I struggle to articulate exactly what it was, the novelty and intense emotional response motivated me to keep exploring this new sound.","I've struggled to maintain consistent effort towards goals, like cleaning my messy room or sticking to a study schedule. Time management isn't my strong suit; I often find myself procrastinating or distracted.  While I recognize the importance of these goals, the drive to follow through consistently is a challenge.  The reward, however, is usually a feeling of accomplishment, albeit infrequent.","Social situations can be both energizing and draining.  Spending time with close friends, especially those who share my interests in music and outdoor activities like golf, is incredibly fulfilling.  Larger, more superficial gatherings, or interactions with people who don't understand my perspectives, tend to leave me feeling drained and even frustrated. It has made me realize the importance of carefully selecting my social engagements.","I've had disagreements with my roommates about things like music preferences and lifestyle choices. My priority is to maintain a respectful environment, even when our views clash.  While I value compromise, I sometimes struggle to suppress my own frustrations, and maintaining a cordial relationship is important to me.","When feeling stressed or anxious, my initial response is often avoidance— procrastinating on tasks or dwelling on what's causing the stress.  To manage my anxiety, I find solace in activities I enjoy like listening to music, playing golf, or spending time with close friends. This helps me approach stressful situations more constructively.",n,n,n,y,y
1632,"I haven't really sought out many new experiences lately.  My life feels pretty consumed with my boyfriend issues, school, and work.  I guess starting that new job a year ago was novel, but even that feels dull now. The novelty wore off quickly as I made friends, but then they left. Now, it's just another drag.","Honestly, I struggle with this. I set goals, like getting into nursing school, but I don't have a great track record of following through.  I often get sidetracked by other things – like worrying about my relationship – or I just lack the motivation to keep going.  Staying committed is a huge challenge for me.  Even when I start working on schoolwork, my boyfriend's calls and our arguments interrupt everything.","Spending time with my boyfriend used to energize me, but now it's mostly draining.  The constant arguments and feeling neglected leave me emotionally exhausted.  Social interactions with other people are a similar struggle. I am only energized with those I have known since the beginning.  I’m realizing I need more alone time to recharge.","I have a hard time agreeing with my boyfriend right now, and it leads to terrible fights.  I try to express my feelings, but he gets defensive.  My priority is having my needs understood and respected, but it seems impossible lately.  I feel overlooked and unappreciated, which doesn't make conflict resolution easy.  I’m exhausted from it.","I am constantly stressed and anxious. My boyfriend, school, and work all contribute to this. My initial response is usually anger. Then I just want to be alone. I try to manage my emotions by talking to friends but my focus is very much on my boyfriend's behavior and how unfair it all is. Constructive solutions feel impossible right now.",n,n,y,n,y
1633,"I've always been drawn to new experiences, even if they push me outside my comfort zone.  My trip to Mexico, for instance, was a huge leap into the unknown, fueled by a desire for adventure and a break from routine.  While I initially felt apprehensive, the overall experience was incredibly enriching and broadened my perspective considerably.","Getting into San Jac was a major goal that required consistent effort.  I focused on my studies, managing my time effectively and seeking out resources like tutoring when needed.  Staying on track was challenging at times, particularly balancing academics with my social life.  The immense satisfaction of achieving this goal, however, far outweighed the difficulties.","Social interactions can be draining for me.  Large gatherings, for example, leave me feeling depleted, rather than energized.  I find that intimate conversations with a few close friends are much more fulfilling. This understanding has helped me prioritize quality over quantity when it comes to social connections.","Disagreements are difficult for me to navigate.  I often prioritize maintaining harmony, even if it means compromising my own viewpoints.  I find it challenging to assert myself forcefully, and prefer to find common ground, even if it takes time and effort to do so.","Anxiety often manifests as self-doubt and fear of rejection.  When I feel stressed, I tend to overthink and ruminate on negative possibilities.  To manage these feelings, I try to distract myself with activities I enjoy, like watching movies or spending time with loved ones. Ultimately, I try to address the core issue causing my anxiety.",y,y,n,n,n
1634,"I've always been curious about trying new things, even if it means stepping outside my comfort zone.  I downloaded some new music today, a genre I hadn't heard before, and while initially it was a bit annoying, I ended up finding it interesting. This shows my willingness to explore new experiences, even if I am initially apprehensive.","I’m trying to finish my genetics homework and get in touch with my teacher and TA.  Time management isn't my strong suit; I tend to procrastinate. While I have big aspirations, like medical school, I often get distracted easily and struggle with consistent focus, showing a lack of planned, organized effort.","I love hanging out with my friends Andy and Ben, and I really enjoy their company. I find that social interactions with close friends are energizing, whereas larger, less personal interactions can be draining. I miss spending time with them and value the closeness of these relationships.","I tend to avoid direct conflict and tend to go with the flow more than initiating disagreements. In the essay, you can see I tend to value harmony over confrontation, and I would rather avoid a difficult conversation, even if it means I don't get my needs met.","I sometimes experience stress and anxiety, like when I worry about getting into medical school or when I have a headache. I deal with stress by distracting myself with things I enjoy, like watching movies or listening to music. However, I don't dwell too much on negative feelings.",y,n,y,n,n
1635,"I haven't really done anything super adventurous or out of the ordinary lately, to be honest.  The whole ""I'm on fire"" experiment was pretty dull, which I guess is a new experience in itself!  I’m more of a homebody and I prefer familiar activities, but even that is changing since I moved to Austin. I guess the only new thing I have actively pursued is college, and despite the size difference from my high school, I'm trying to embrace it.","I'm not the most organized person, that's for sure.  Setting and achieving goals isn't exactly my strong suit. I was thinking about my writing assignment, and despite procrastinating for ages, I managed to get it done, mostly.  I think the fact that it's a low-stakes assignment helped.  I also tried to just let my thoughts flow – like my teacher said –  without editing too much.  It would be easier to get things done if I could type faster, though.","I definitely feel drained after being around a lot of people. My high school was small, so I knew everyone. I felt comfortable being my loud and silly self. Here, it's different. There are too many people, and I haven't made many close friends yet.  I think this affects me, because I feel quieter and less outgoing now.  I'm hoping that I will find my own people here at UT and can be more extroverted once I get more comfortable.","Conflicts aren't something I usually try to confront. The essay was due, and I was so focused on getting it done that I didn't even pay attention to the music next door, even though it was super loud. I'm hoping my roommate Valerie doesn't mind the noise. My classmates are nice, so I think things will be alright. I don't like confrontation, though.","I get anxious really easily.  Just the thought of writing this essay made me nervous. I know I didn't get it done early, but getting it done is a small victory. I try to distract myself by listening to music or talking to my roommate.  But sometimes, being in this giant city, far from home makes me feel overwhelmed and stressed. Also, my sister's comments about my weight make me anxious and upset.",n,y,y,n,y
1636,"I'm not usually one for trying completely new things; I tend to stick to what I know. However, I did once impulsively sign up for a pottery class.  I was feeling restless and wanted something different, a creative outlet outside of my usual routine. Afterwards, I felt a surprising sense of accomplishment, though I'm not sure I'd call myself a pottery enthusiast.","I set a goal to finish my communications class with a good grade.  Managing my time was a challenge; I procrastinated a lot, and often felt overwhelmed.  While I didn't use any specific time management strategies, I managed to get it done.  The biggest reward was the relief of finally finishing.","Going to large social gatherings can be draining.  I find that too much stimulation and noise can be overwhelming, and I prefer smaller, more intimate settings with close friends.  This experience reinforced my preference for quiet time to recharge after being around lots of people.","I've had disagreements with my partner about his ambitions and my own insecurities. We talked it out; I prioritized honesty and understanding over winning the argument.  It's important to me that we can communicate openly, even when we disagree.","When I got into a car accident, I felt incredibly stressed and anxious. My initial reaction was to panic, but I tried to focus on practical steps like getting estimates and contacting insurance.  It was a really difficult time.",y,y,y,y,n
1637,"I started college this semester, which was a huge change from my small town and close-knit high school.  The sheer number of people and the unfamiliar environment were initially overwhelming but also exciting. I’m finding myself more open to new experiences and perspectives despite some initial anxieties. Even though some people seemed intimidating, I'm glad I put myself out there, and I look forward to all the unexpected experiences that come with being in this very different environment.","I haven't been the most organized person lately.  I really want to lose weight, and I'm trying to go to the gym regularly but it has been a struggle to consistently find the motivation. There are lots of distractions, like the people I'm meeting and the general novelty of college life, that make sticking to my schedule tough.  I really hope I don't fail out of school and that I can find the discipline to maintain healthy habits, but my priorities have been shifting a bit with everything happening.","Last night was a really fun social experience!  Meeting new people energized me, and I enjoyed the conversations and laughs we had. However, some interactions left me feeling drained, particularly when I encountered people who seemed intense or judgmental. While I enjoy being social, I've learned that I also value quiet time for recharging. I think a balance between social and alone time is important for me.","I've had some disagreements with my roommates about things like wake-up times and cleanliness.  Initially, I felt frustrated, but I’ve tried to be understanding of their different lifestyles.  I'm willing to communicate my feelings and work towards finding compromises that respect everyone’s needs, even though their habits differ greatly from mine. It’s all about open communication to make it work.","I've been feeling anxious about adjusting to college,  especially with the fear of failing classes and the uncertainty of the social dynamics.  My initial reaction was to worry and overthink, but I am trying to take things one step at a time.  Keeping busy and reaching out to friends and family helps keep my anxiety levels in check, but it's still a process.  The overwhelming amount of uncertainty is causing stress and anxiety.",y,n,y,y,y
1638,"I've always been a bit hesitant to try new things,  but moving to Oklahoma for college was a huge leap.  The sheer change of environment and the need to make new friends pushed me out of my comfort zone.  While initially apprehensive, the experience was overwhelmingly positive; I met amazing people and discovered a newfound sense of independence.","Balancing my relationship, college classes, and the social aspects of university life has been challenging.  I try to use planners and to-do lists to stay organized, but sometimes I get overwhelmed.  I find that prioritizing tasks and breaking down larger goals into smaller, manageable steps makes things easier.  The most rewarding aspect is the feeling of accomplishment when I manage to complete something I set out to do.","Spending time with my boyfriend is incredibly energizing; his affection and support create a sense of belonging.  Conversely, large, noisy gatherings can leave me feeling drained. I value deep connections over superficial interactions, and I've learned to prioritize quality time with those who make me feel comfortable and accepted.","Disagreements are something I try to avoid, but they happen. When they do, I try to be understanding and listen to the other person's perspective before expressing my own. I prioritize maintaining positive relationships, and often look for compromises that work for everyone involved.","The thought of failing or disappointing someone close to me causes me considerable anxiety. To manage this, I try to focus on the things I *can* control, and avoid worrying about what I can't.  Talking to my boyfriend and/or close friends helps me work through my anxieties, because they tend to put things into perspective.",y,y,y,y,n
1639,"Trying out for Texas Spirits was a huge leap outside my comfort zone.  The sheer number of applicants terrified me, but the desire to challenge myself and potentially join something exciting pushed me to audition.  Making the first cut was exhilarating, but the subsequent creative project feels like a daunting new challenge, requiring time and money I don't readily have.","Balancing school, auditions, and a demanding creative project is a constant juggling act.  I try to prioritize tasks, but deadlines often loom, making me feel perpetually rushed. I haven't mastered perfect time management;  I often find myself scrambling at the last minute.  The reward is the potential for success in the audition, but the stress is undeniably a significant challenge.","Being part of a large group audition for Texas Spirits was energizing. The shared excitement and common goal created a positive atmosphere. Conversely,  the pressure and competition could also be draining, and I feel the need to balance social interaction with alone time to recharge. I don't mind large groups in short doses, but too much social interaction exhausts me.","I haven't explicitly described any disagreements in the essay, but my financial struggles implicitly show a conflict with my current situation. I’m trying to balance my desire for small luxuries with the financial realities of being a student, which often involves compromise and prioritization.  I am trying my best to work within my financial limits while still trying to enjoy life.","The essay reveals a pervasive feeling of being overwhelmed and stressed by multiple deadlines and financial constraints. This stress manifests as a feeling of constantly rushing and a lack of control. My initial response to stress is probably avoidance in the form of procrastination, though deep down I feel immense pressure to succeed in my creative project, which shows my drive for perfection, despite the pressures.",y,y,y,y,y
1640,"Getting my own washer and dryer was a surprisingly significant change.  I'd never really considered the impact of always having to use a shared laundry facility before, but the inconvenience and unreliability of the communal machines motivated me to want my own.  The experience of finally having that convenience has been incredibly positive – a small thing that makes a big difference in my daily life.","Saving up for the washer and dryer was a goal that took a long time to reach. I diligently tracked my spending, setting aside a certain amount each month, and prioritized it above other things. While it was a challenge to save enough money, my strategy involved cutting down on less important spending, which was surprisingly rewarding in itself. Seeing the finished product made it all worthwhile.","I find large family gatherings, like when I visit my parents' house, draining.  There’s always lots of noise and activity which is very stimulating. While I love my family, the lack of alone time makes me feel completely exhausted. It's helped me understand the need for regular alone time to recharge.","My ex-fiancé and I disagreed on spending time with his friends – which lead to our breakup.  I tried to communicate my needs and feelings honestly, but ultimately, our incompatibility on this issue proved insurmountable.  My priority was maintaining my own well-being and respecting my need for time alone even if it ended our relationship.","Dealing with the stress of my relationship ending was tough; I initially felt quite overwhelmed and cried a lot.  But my mom's advice was a significant help; it provided a frame of reference and allowed me to start processing my feelings, moving forward constructively. I feel like I’m much stronger now.",y,y,n,y,n
1641,"I bought the textbooks for my classes, even though they're causing me back problems, because I really want to succeed in college.  Reading is a struggle though, unless the material is truly interesting, which thankfully happens occasionally.  The experience of navigating college academics is a new one, and while it's challenging, I'm motivated by the desire for a better future.","I'm trying to keep up with all my readings, which is a significant goal for me this semester. My current strategy involves buying textbooks, but I'm already realizing it's not sustainable, because I need to find a better way to manage my time and resources since the cost of books and food is so high. The challenge is balancing my academic responsibilities, sleep deprivation and the overall cost of being at school.","Meeting my friend for breakfast each morning is a positive social interaction that helps me to start the day.  However, the large size of my classes makes it hard to make meaningful connections with classmates, and I feel somewhat left out of the dorm social scene described by my peers.  This experience has highlighted my need for smaller, more intimate social settings.","I haven't really had any major disagreements with anyone yet, mostly because I'm too exhausted from school to really engage in conflict.  My priority is to focus on my studies. I am aware that this attitude isn't necessarily conducive to building strong relationships, but right now, school is my priority.","The constant pressure of classes, lack of sleep, and financial worries are creating significant stress and anxiety.  My initial response is fatigue and exhaustion.  To cope, I'm trying to prioritize my studies but also recognize I need to find a better system of balancing everything.  I am beginning to doubt if this lifestyle is actually sustainable for me.",y,n,n,n,y
1642,"While I wouldn't say I'm exactly a thrill-seeker, I did try weightlifting once.  A friend was really into it, and the idea of getting bigger and stronger appealed to me, even if it seemed like a massive time commitment. I was pretty surprised by how much I enjoyed it—the physical challenge was invigorating, but I found it to be a distraction from my other worries.","I set a goal of maintaining a specific workout routine.  While I didn't precisely track every minute, I made a conscious effort to hit the gym most days.  Consistency was tough, especially when I felt tired or unmotivated. However, seeing some small physical improvements kept me going, even if I slipped up sometimes.  It was rewarding to feel stronger, but it did require discipline which I didn’t always have.","Going out with friends usually energizes me; we'll hang out, laugh, and generally have a good time.  I find that the energy of being around people I enjoy is infectious. A situation that drained me was a forced social gathering with people I didn’t really know.  I find small group interactions much more preferable to large, loud crowds.","I recently had a disagreement with my ex-girlfriend, Lindsay.  I tried to communicate my feelings calmly, prioritizing honesty and mutual understanding. My main priority was to resolve the conflict amicably, even though that seemed impossible, but it mostly just resulted in more fighting. I know that communication is key, but sometimes even open discussion just leads to further misunderstanding.","When I broke up with Lindsay, I felt incredibly stressed and anxious.  My initial response was to withdraw, and I spent a lot of time just brooding.  To manage things, I tried to distract myself with things that kept my mind occupied such as exercise and watching TV, and I tried talking it out with friends. Eventually, it passed, but for a while, it was pretty rough.",y,y,y,y,y
1643,"I enjoyed decorating my dorm room; it was a creative outlet and a chance to personalize my space, something completely new in this independent college life.  I'm open to trying new things, but I'm also pretty comfortable with what I know, so I don't go out of my way to seek them out all the time.  I’m looking forward to psychology class because the subject matter seems interesting and aligned with my interests, even if the webpage's color scheme isn't great.","I'm working on getting started with my computer science assignment early, even though it's not due for a while. I find it easier to get things done when I've started to make progress, and I like to avoid the stress of last-minute work.  I also really try to stay on top of getting my intramural team together and registering for events. I'm pretty good at keeping track of tasks and setting personal goals, though I don't always follow through exactly as planned.  Procrastination is a big struggle but I try my best.","I really like hanging out with my upperclassmen friends and going to places like Pluckers.  It's energizing to be around people I enjoy, and I appreciate their suggestions of things to do in the area.  While I value those relationships, I also have my own interests (like watching tennis) and prefer to spend time alone for relaxation after being social.  I don't actively seek many interactions though; I prefer to maintain friendships with my close friends.","I'm trying to work through my feelings about my ex-girlfriend, Rachel. Although I feel over her and get angry when I think of her new boyfriend, Matt, I know it’s best to move on and focus on my own life rather than dwell on the past or try to force her to want me back. I can sometimes get pretty upset, but I'm trying to work through it healthily.","The pressure of college and the anxiety about classes occasionally overwhelms me. I find that it’s best to take a break when this happens, whether that is just resting in my dorm room or talking to a friend. I tend to rely on my close friends for emotional support, and keeping my social interactions positive really helps me alleviate the stress.",y,y,n,y,n
1644,"I'm not really one for trying completely new things, honestly.  I tend to stick to what I know.  Although, I did once impulsively sign up for a pottery class, mostly because the girl at the desk talked me into it. I wasn't sure I'd like it, but it turned out to be okay, I guess.","I struggle to stay on top of things sometimes.  I set goals, like finishing this assignment, but getting sidetracked is easy. I don't really have any special strategies;  I just keep trying to focus.  It's rewarding when I actually complete something, though.  The challenge is definitely staying motivated.","Social interactions are draining for me. Even talking to the librarian today was more than I wanted.  I prefer smaller groups or just being alone.  Being around too many people is overwhelming, and I get anxious.  That experience at the library just reinforced how much I value quiet time.","I'm generally easygoing, but conflicts are stressful. If I disagree with someone, I tend to just avoid it or let them have their way, rather than argue.  Keeping the peace is usually my priority.","I tend to get stressed and anxious easily.  Today, finishing this assignment is causing me stress. When that happens, I usually just crack my knuckles and try to keep writing. Sometimes I also think about things, like my future annoyances or cute boys.  It's not a great coping mechanism, but it's what I do.",y,y,n,y,y
1645,"I did try something completely new when I left home to attend UT.  The motivation was a desire for independence and a chance to explore a different environment, even though a part of me felt unprepared.  While I’m enjoying the experience in some ways, the sheer size of the university and the newness of it all also makes me anxious, making me question if I should have waited.","I haven't been particularly great at managing my time and resources.  My high standards lead to a lot of internal pressure and anxiety if I fall short.  The essay reflects this struggle, and I often find myself focusing on avoiding failure rather than striving for ambitious goals.  I’m more comfortable with achieving something manageable, rather than pushing my limits and risking disappointment.","Large social gatherings, like those at UT, are draining for me. I feel overwhelmed by the sheer number of people and prefer smaller, more intimate settings. I much prefer smaller classes and the familiar comfort of my hometown. This experience has reinforced my preference for smaller, more intimate social circles and has heightened my anxieties around larger social situations.","I tend to prioritize others’ feelings over my own, sometimes to my detriment. While my essay reflects this tendency to worry about others' feelings above my own, there is a part of me that questions if this is truly beneficial. The conflict lies in balancing my own needs with my desire for harmony and avoiding conflict. The need to feel good about myself and happy outweighs pleasing others, I think.","The transition to college life has been extremely stressful. I’ve been struggling with feelings of anxiety and self-doubt, largely due to my high expectations. My initial response is often self-criticism and a sense of overwhelming failure.  To cope, I'm considering changing my major to something less demanding and possibly transferring to a smaller school closer to home to ease my anxieties.",y,n,n,n,y
1646,"Trying new things isn't really my style. I prefer familiar activities and places.  The only time I ventured outside my comfort zone was going to Sixth Street, but even then, it was just a familiar type of party scene.  Honestly, I'd rather stick to what I know. I felt alright about it, I guess, but it wasn't anything special.","I haven't exactly been a master of goal-setting and planning. Getting my driver's license feels like a huge accomplishment I'm struggling with, and that's really it.  I haven't really managed my time or resources effectively. I procrastinate and only focus when there's immediate pressure, like the driving test. Honestly, I find the whole process incredibly frustrating, but I will admit that the reward of finally getting my car will be satisfying.","My social interactions are pretty much limited to hanging with my best friend from high school, my roommate.  Spending time with him is energizing.  Going out to parties on Sixth Street was fun in a way but ultimately left me wanting to go home and see my roommate and chill.  Being around lots of strangers is draining. I'm definitely more of an introvert and don't really crave big social gatherings.","Disagreements are definitely not my favorite. I tend to avoid conflict whenever possible. I just go along with whatever everyone else is doing. For example, when I get frustrated with the driving test, I talk myself down. I avoid confrontation. My priority is to keep things peaceful and avoid any unpleasantness, even if it means compromising my own views.","I get stressed and anxious easily.  The whole college experience, and specifically getting my license, has been a source of significant stress and anxiety. My initial response is usually to worry and overthink everything. To manage my emotions, I distract myself—thinking about my new car helps. I also rely on my best friend for support.  I really need that car to make things easier.",n,n,n,n,y
1647,"I don't really seek out new experiences; I tend to stick to what I know and what makes me comfortable. The essay shows this through my focus on established relationships and familiar routines.  Trying something radically different doesn't really appeal to me. I'd rather spend time with people I know well, in places I feel safe.","I don't think I'm very good at setting and achieving long-term goals.  My essay demonstrates a lack of planning and organization; my focus is more on immediate thoughts and feelings, and less on structured achievements. My actions are guided more by emotions than by a well-defined plan. I rarely stick to anything for a long time.","Social interactions can be both energizing and draining.  Spending time with my close friends, especially those mentioned in my essay (Abby, Yobel, Caroline), fills me with energy.  However, my preference for deeper connections over large social gatherings means that broader social events could drain me. I need intimate connections rather than large crowds.","Disagreements are uncomfortable, and I try to avoid direct confrontation. I would rather avoid conflicts and maintain harmony in relationships. This is evident in the essay's preoccupation with others' opinions and my reluctance to upset anyone. I prioritize preserving relationships over asserting my own opinions.","I get anxious easily, as shown by my worries in the essay about my relationships and social standing. The anxiety focuses on my worries about social relationships. My response is often to worry, overthink, and seek reassurance rather than actively solve the problem. I tend to internalize my stress and dwell on my anxieties.",n,n,n,n,n
1648,"Trying something completely new often involves overcoming my initial hesitations.  Jumping off a fifty-foot cliff at the lake was definitely outside my comfort zone, but the thrill of the experience and the feeling of accomplishment afterward outweighed any fear. It was a spontaneous decision, driven by a desire to push my limits and prove to myself I could do something daring. It made me feel alive and rebellious, a stark contrast to my usual cautious self.","Balancing my social life with my academic responsibilities is a constant juggling act. I often find myself procrastinating, especially when dealing with tasks I find tedious, like proofreading essays. To stay on track, I rely on short bursts of intense focus and prioritize tasks based on deadlines. Using a planner helps, although I sometimes forget to check it! Even with this strategy, there are moments when I struggle to maintain consistency.","Meeting new people in college has been a mixed bag. Some encounters, like hanging out with Yashoda at the co-op, leave me feeling energized and connected. Others, particularly large group settings or interactions with people who seem superficial, leave me feeling drained and somewhat isolated. I prefer smaller, more intimate social gatherings.  It's taught me the importance of quality over quantity when it comes to friendships.","Disagreements can be tricky. When my roommate and I had a conflict, initially, my feelings were hurt, and I felt resentment towards her decision to stay with her boyfriend, leaving me alone. However, I decided that forcing a resolution wouldn't be productive and allowing space to be was healthier. The resolution came organically over time; avoiding direct conflict helped more than any other strategy.","My feelings about my ex-boyfriend and other relationship dynamics are common sources of stress and anxiety.  Initially, my response is usually a mix of anger and sadness. To cope, I've been finding comfort in activities like spending time with new friends. It's a continuous work in progress, but I'm learning to channel these emotions into something constructive, like writing.",y,y,y,y,n
1649,"I recently started listening to a new genre of music, something far outside my usual preferences. A friend recommended it, and while initially hesitant, I was intrigued by the unique instrumentation and overall feel.  The experience was surprisingly positive; it expanded my musical horizons and showed me the potential for discovering new things even outside my comfort zone.","I'm not the most organized person. Setting goals and sticking to them is challenging for me. I tend to tackle tasks as they come, rather than meticulously planning everything in advance.  I rely more on bursts of intense focus rather than consistent, steady effort. Though this approach works sometimes, it can be stressful and often leads to missed deadlines or unfinished projects. The lack of structure is both challenging and strangely rewarding – it reflects a certain freedom and spontaneity.","Large social gatherings tend to drain me, and I actively avoid them. Conversely, deep, one-on-one conversations with close friends are incredibly energizing.  The difference lies in the level of intimacy and genuine connection.  Surface-level interactions leave me feeling empty, while meaningful conversations leave me feeling understood and refreshed, reinforcing my preference for smaller, more intimate social settings.","Disagreements are difficult for me.  I tend to avoid direct confrontation, opting instead to steer conversations toward common ground.  My priority is maintaining the relationship, even if it means compromising my own opinion. It's not necessarily the best strategy, as it can sometimes lead to unresolved issues, but it prioritizes maintaining harmony above all else.","I experience anxiety frequently, often triggered by social situations or feelings of inadequacy.  My initial response is often to withdraw and overthink the situation. To manage it, I usually listen to music, which helps to calm and distract me.  I try to approach things from a more rational perspective afterward, acknowledging my anxious thoughts but not letting them dictate my actions.",y,n,n,n,y
1650,"I haven't really sought out radically new experiences. My life has been pretty focused on the goal of becoming a doctor.  However, changing my major from biology to biomedical engineering would be a step outside my comfort zone, even if it’s a change that feels calculated and ultimately more efficient for achieving my goal. I'm not driven by a desire for novelty itself, but rather by what feels most practical and effective in reaching my career aspirations.","Getting into medical school is my big goal. To stay on track, I meticulously plan my schedule, prioritizing classes and studying.  I use planners and to-do lists and am determined to maintain a high GPA.  The challenge is balancing this intense focus with other aspects of life, like missing my family. The reward is the feeling of steady progress towards my long-term ambition.  The essay shows this conscientiousness.  There's a lot of focus on planning, scheduling, and consistent work to achieve the medical school goal.","Being around my friends is definitely energizing.  I value those friendships, as mentioned in my essay, for the support they offer, but I also need some alone time to recharge.  Large social gatherings are draining, and family time is something I really crave but do not have much of right now. My essay highlights my desire to go home and balance being independent with the comforting presence of my family.","I tend to approach disagreements by trying to understand the other person's perspective. My goal is to find a solution that works for everyone involved, even if that requires some compromise from my own preferences. I am not one to cause conflict. The essay doesn't mention any instances of conflict, but it subtly illustrates this trait.  My focus is on careful planning and achieving goals, implying a focus on cooperation and understanding in the pursuit of mutual aims.","The separation from my family and the pressure of medical school applications are significant stressors. Initially, I might feel overwhelmed or anxious. To manage, I focus on my studies, creating structure in my life, and relying on the support of friends. I don’t dwell on my worries. I process my stress through careful planning, suggesting a somewhat practical approach to stress-relief.",n,y,y,y,n
1651,"I'm not one for radically new experiences.  The thought of trying something completely outside my comfort zone fills me with anxiety.  Even small changes, like trying a new restaurant, can feel overwhelming. I stick to what I know because it's safer, even if it's not exciting.","I struggle with long-term goals.  I start projects with enthusiasm, but maintaining consistent effort is a constant battle.  Procrastination is a huge problem, and I often find myself scrambling to meet deadlines.  Structure and planning don't come easily to me.","Social interactions are usually draining. I prefer solitude and find large groups or noisy environments overwhelming.  Deep, meaningful conversations with a few close friends are much more fulfilling than boisterous gatherings.  I recharge best when I'm alone.","Disagreements are uncomfortable and I tend to avoid conflict whenever possible. I prioritize keeping the peace, even if it means compromising my own needs.  Direct confrontation feels stressful, and I often internalize my feelings rather than voicing my concerns.","I experience high levels of anxiety and stress. My emotional responses are intense and my worries often spiral out of control.  I'm prone to overthinking, which exacerbates my anxiety.  Finding healthy coping mechanisms is a continual challenge.",y,n,n,n,y
